id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,predicted_price
5603800110,20140915T000000,586000,4,2.25,2130,9000,2,0,0,0.75,0.6363636363636364,2130,0,0.5652173913043477,0,98006,2110,10431,583907.8509541028
7732300390,20140523T000000,735000,3,2.5,2390,9157,2,0,0,0.5,0.7272727272727273,2390,0,0.7304347826086968,0,98052,2360,8250,647546.2760781264
2968800010,20140904T000000,275000,3,1.5,1950,7620,1,0,0,0.75,0.5454545454545454,1010,940,0.4869565217391312,0,98166,1850,7620,477881.2352166231
1112000035,20150311T000000,420000,2,1,1000,5375,1,0,0,0.5,0.5454545454545454,1000,0,0.46086956521739353,0,98118,1380,5000,369692.10607141274
8035650500,20140716T000000,325000,4,2.5,2160,6825,2,0,0,0.5,0.6363636363636364,2160,0,0.8173913043478258,0,98031,2020,7035,485075.19005857204
9274202005,20140702T000000,723000,4,2.25,2430,4748,1.5,0,0,0.5,0.6363636363636364,1630,800,0.2434782608695656,0,98116,2430,4748,675260.6546365363
3530420110,20140521T000000,195000,2,1,1080,3899,1,0,0,0.75,0.6363636363636364,1080,0,0.6260869565217391,0,98198,1090,3899,384496.2994830178
7987400285,20150429T000000,494900,3,2.5,2040,2500,2,0,0,0.5,0.5454545454545454,1470,570,0.9391304347826086,0,98126,1410,2500,393757.59302907536
952003350,20150204T000000,507250,3,1.75,1400,5750,1,0,2,0.5,0.4545454545454545,1100,300,0.13043478260869534,0,98126,1500,5175,378043.5370410729
6305900350,20150422T000000,449950,4,3,3290,10783,2,0,0,0.5,0.7272727272727273,3290,0,0.7826086956521756,0,98031,2810,10783,726520.2485892184
1370801465,20140619T000000,850000,2,1.75,1590,5136,1.5,0,3,0.5,0.7272727272727273,1320,270,0.23478260869565304,0,98199,2520,5243,776460.9963778576
6730700260,20150313T000000,235000,2,1,860,10500,1,0,0,0.5,0.4545454545454545,860,0,0.37391304347826093,0,98024,950,10500,274893.3056065699
4292300024,20150302T000000,350000,3,1.5,1430,12199,1,0,0,0.5,0.5454545454545454,1130,300,0.41739130434782723,0,98133,1490,8196,390502.17979636014
524059323,20150219T000000,990400,3,2.5,2100,4097,2,0,0,0.5,0.7272727272727273,2100,0,0.9391304347826086,0,98004,1820,4764,542985.8565355404
1786630160,20140711T000000,344200,4,2.5,2490,5812,2,0,0,0.5,0.6363636363636364,2490,0,0.8695652173913047,0,98042,2690,6012,506056.1038771284
2125400160,20141114T000000,427800,3,1.75,1340,13241,1,0,2,0.5,0.5454545454545454,1340,0,0.7391304347826093,0,98034,2090,9704,326939.164701172
3278613210,20140728T000000,358990,3,3.25,1710,2171,2,0,0,0.5,0.5454545454545454,1400,310,0.9913043478260875,0,98106,1380,1300,304301.76741683175
1626079154,20140520T000000,439000,3,2,2010,251341,2,0,0,0.5,0.6363636363636364,1510,500,0.8956521739130459,0,98019,1780,108900,435182.3595781435
8025700590,20140519T000000,215000,3,1,970,7275,1,0,0,0.75,0.5454545454545454,970,0,0.608695652173914,0,98031,1750,7200,291598.5278416402
3793500780,20140510T000000,320000,3,2.5,2130,6969,2,0,0,0.5,0.5454545454545454,2130,0,0.8956521739130459,0,98038,1670,9545,418432.1070646338
2781260370,20150128T000000,398000,4,2.5,2820,5510,2,0,0,0.5,0.7272727272727273,2820,0,0.913043478260871,0,98038,2820,5510,583783.7944691242
8691300380,20150501T000000,795000,3,2.75,2940,12487,2,0,0,0.5,0.8181818181818182,2940,0,0.843478260869567,0,98075,3110,10837,783905.6983472612
2207500200,20140915T000000,615000,3,1.75,1920,4000,1,0,0,0.5,0.5454545454545454,1070,850,0.43478260869565233,0,98102,2280,4000,501930.6838202938
3972900195,20140916T000000,315000,3,1,1390,8333,1,0,0,0.5,0.5454545454545454,1390,0,0.7130434782608717,0,98155,1320,7090,268820.87071933335
8121200700,20140713T000000,579000,4,2.25,2030,8764,2,0,0,0.75,0.6363636363636364,2030,0,0.7217391304347842,0,98052,1950,8750,407368.42103845725
8165501700,20150430T000000,325000,2,2.25,1550,2285,2,0,0,0.5,0.6363636363636364,1550,0,0.930434782608696,0,98106,1550,2135,413814.8267266261
5112800210,20141024T000000,255950,4,1,1500,11050,1,0,0,1,0.5454545454545454,1500,0,0.5565217391304351,0,98058,1970,20800,359640.7964191384
8732160240,20141017T000000,223000,3,1.75,1360,10573,1,0,0,0.75,0.5454545454545454,1360,0,0.7304347826086968,0,98023,1580,8280,292192.0226967471
3760500222,20140603T000000,830000,3,3,2080,10521,1.5,0,0,0.5,0.7272727272727273,2080,0,0.9043478260869584,0,98034,3730,11840,648119.3410992934
9423400140,20140609T000000,450000,3,1.75,1640,13500,1,0,0,0.5,0.5454545454545454,1110,530,0.3478260869565233,0,98125,1770,12600,451236.2166536041
3856900590,20140806T000000,640000,4,1.75,2100,3000,1.5,0,0,0.75,0.5454545454545454,1500,600,0.09565217391304515,0,98103,1690,4000,557684.5694728068
7635801032,20140710T000000,410000,3,1,1470,6500,1,0,0,0.75,0.5454545454545454,1470,0,0.46086956521739353,0,98166,1470,9300,383507.7803292113
7214720075,20141212T000000,699950,3,2.25,2190,107593,2,0,0,0.75,0.6363636363636364,2190,0,0.7217391304347842,0,98077,2570,47777,538247.2278127181
7325600160,20140604T000000,299000,1,0.75,560,12120,1,0,0,0.5,0.2727272727272727,560,0,0.5826086956521763,0,98014,1300,19207,-5499.103635148378
2525310040,20150129T000000,206000,3,1,1060,10350,1,0,0,0.75,0.5454545454545454,1060,0,0.6956521739130466,0,98038,1500,9660,273013.8774021149
5137800130,20150407T000000,388500,4,2.5,2718,6197,2,0,0,0.5,0.6363636363636364,2718,0,0.9217391304347835,0,98092,2667,5000,580616.4551396316
2619950060,20140909T000000,465000,5,4,3210,7200,2,0,0,0.5,0.6363636363636364,2410,800,0.9652173913043498,0,98019,2750,7200,593181.0188778592
3211600140,20150209T000000,475000,3,1.75,2490,7210,1,0,0,0.5,0.5454545454545454,1290,1200,0.6260869565217391,0,98034,1610,7210,396275.9541054031
5104530240,20140724T000000,346950,3,2.5,2040,4348,2,0,0,0.75,0.6363636363636364,2040,0,0.9217391304347835,0,98038,2380,4348,504389.39044303464
6064800090,20150507T000000,365000,3,2.25,1960,1985,2,0,0,0.5,0.5454545454545454,1750,210,0.8956521739130459,0,98118,1760,1985,370578.13605152065
3013300968,20140801T000000,416500,3,1,1100,4184,1,0,0,0.75,0.5454545454545454,1100,0,0.5652173913043477,0,98136,1630,4366,322452.24051721423
603001050,20140723T000000,230000,2,1,1430,4000,1,0,0,0.5,0.5454545454545454,930,500,0.4260869565217398,0,98118,1110,4000,369245.64231774205
1923300170,20150109T000000,629000,5,2,2050,3000,1.5,0,0,0.5,0.5454545454545454,1470,580,0.1043478260869577,1984,98103,1560,4500,561749.6417731151
1777600850,20140624T000000,859000,4,2.25,3550,13900,1,0,0,0.5,0.6363636363636364,1830,1720,0.9565217391304373,0,98006,2770,12200,551047.0846623541
7852020590,20150305T000000,499900,3,2.5,2100,5112,2,0,0,0.5,0.6363636363636364,2100,0,0.8608695652173921,0,98065,2100,4370,462490.7061302524
1761600150,20140730T000000,358000,3,1.5,1250,7194,1,0,0,0.75,0.5454545454545454,1250,0,0.6000000000000014,0,98034,1340,7242,328467.9613744242
3754010040,20141023T000000,744000,3,2.5,2020,7512,2,0,0,0.75,0.6363636363636364,2020,0,0.7043478260869591,0,98033,2410,8500,517123.66177609813
3260700360,20140919T000000,279000,3,2.5,1540,7280,1,0,0,0.5,0.5454545454545454,1080,460,0.6434782608695677,0,98003,1220,6440,321902.2816509043
7853321150,20141103T000000,452000,4,2.5,2190,6896,2,0,0,0.5,0.5454545454545454,2190,0,0.930434782608696,0,98065,2190,5900,382848.43346099096
1473060030,20140709T000000,525000,4,2.5,3670,9958,2,0,0,0.5,0.8181818181818182,3670,0,0.913043478260871,0,98058,3300,10679,769665.5890202518
7379700051,20150410T000000,375000,3,1.75,1590,14766,1,0,0,0.5,0.6363636363636364,1590,0,0.5478260869565226,0,98007,2040,10190,516397.83784850716
1545801850,20140723T000000,240000,3,1.75,1260,7362,1,0,0,0.5,0.5454545454545454,1260,0,0.7304347826086968,0,98038,1530,7232,284134.57875155756
9808700370,20140623T000000,899000,3,1,1480,6978,2,0,0,0.75,0.6363636363636364,1480,0,0.4260869565217398,1985,98004,2660,13062,560618.1420686631
1843100610,20140521T000000,382000,5,2.25,2880,11965,2,0,0,0.75,0.6363636363636364,2880,0,0.7826086956521756,0,98042,2370,10715,533816.3298222988
1868903130,20150212T000000,542000,4,1,1540,5000,1.5,0,0,0.75,0.5454545454545454,1090,450,0.19130434782608674,0,98115,1590,5000,494836.41582146817
2558700090,20140506T000000,455000,5,2.5,2240,7770,1,0,0,0.5,0.5454545454545454,1340,900,0.6782608695652179,0,98034,1820,7770,374986.45588312164
7789900030,20140725T000000,319990,4,1.5,1890,10707,1,0,0,0.5,0.5454545454545454,1890,0,0.53913043478261,0,98148,1610,8827,375171.19816422014
2619950110,20140624T000000,415000,3,2.5,2280,6031,2,0,0,0.5,0.6363636363636364,2280,0,0.9652173913043498,0,98019,2430,7200,483428.83628833626
8122600195,20140520T000000,396675,2,1,1730,6375,2,0,0,0.75,0.4545454545454545,1730,0,0.3913043478260896,0,98126,1180,6250,335701.66651438625
1338801060,20141204T000000,560000,4,1.5,1810,3400,2,0,0,0.5,0.6363636363636364,1810,0,0.2260869565217405,0,98112,1770,3600,558389.3039367455
6817750140,20140708T000000,293000,3,2.25,1910,3481,2,0,0,0.5,0.6363636363636364,1910,0,0.9478260869565247,0,98055,1714,3177,407608.8471564849
3626039028,20140818T000000,417500,3,1,1160,7491,1,0,0,0.75,0.4545454545454545,1160,0,0.147826086956524,0,98177,1800,2267,377310.10905981687
8032700070,20141118T000000,770000,3,2.25,1870,1900,3,0,0,0.5,0.6363636363636364,1870,0,0.9391304347826086,0,98103,1690,1694,463700.99692881765
9286100250,20150319T000000,500000,3,2.5,1670,2575,2,0,0,0.5,0.6363636363636364,1670,0,0.8695652173913047,0,98027,1670,2897,438292.56105918967
6099400140,20140904T000000,230000,5,1,1920,19040,1,0,0,0.5,0.5454545454545454,1160,760,0.5304347826086975,0,98168,1920,11520,410705.9167727894
162500030,20141205T000000,324000,3,1,1160,7202,1,0,0,0.75,0.5454545454545454,1160,0,0.4956521739130437,0,98133,1620,8598,341650.71494909626
1870400615,20150309T000000,635000,5,1.75,2240,4750,1,0,0,0.75,0.5454545454545454,1120,1120,0.17391304347826164,0,98115,1980,4750,554637.8564459688
2421069039,20150209T000000,340000,3,1.75,1340,196020,1,0,0,0.75,0.5454545454545454,1340,0,0.756521739130438,0,98010,2250,232230,309023.47481383773
2044500142,20140902T000000,420000,3,1.75,1770,6000,1,0,0,0.5,0.5454545454545454,1130,640,0.452173913043481,0,98125,1900,7200,437282.8265020138
5412400170,20150414T000000,259000,3,2,1390,7120,1,0,0,0.5,0.5454545454545454,1390,0,0.7652173913043505,0,98030,1530,7688,313175.8215659594
3629870200,20150306T000000,550000,3,2.5,1740,3082,2,0,0,0.5,0.6363636363636364,1740,0,0.8695652173913047,0,98029,1910,3075,463955.27515745995
3368900084,20140623T000000,275000,3,1,1080,6000,1,0,0,0.75,0.5454545454545454,1080,0,0.452173913043481,0,98133,1200,7210,326265.6647389421
6301800020,20140506T000000,535000,3,2.5,1850,10109,2,0,0,0.5,0.6363636363636364,1850,0,0.7913043478260882,0,98034,1780,9660,452861.21288185794
1175000059,20141010T000000,536000,3,1.75,1580,3764,1.5,0,0,0.5,0.5454545454545454,1280,300,0.3913043478260896,0,98107,1560,3764,463309.79730672104
8651410950,20150430T000000,216500,2,1,1060,5200,1,0,0,0.5,0.4545454545454545,1060,0,0.6000000000000014,0,98042,910,5200,173908.02831291343
6114600030,20140520T000000,675000,4,3,2690,28300,1,0,0,0.5,0.6363636363636364,2690,0,0.4695652173913061,1999,98166,2820,27100,608792.66405074
5595900316,20150129T000000,231000,4,1,1220,5120,1.5,0,0,1,0.4545454545454545,1220,0,0.3478260869565233,0,98022,1540,7670,323879.10691898403
5589300145,20140527T000000,415000,3,2.25,1950,8868,1,0,0,0.5,0.5454545454545454,1350,600,0.5565217391304351,0,98155,1300,8880,403221.47503261006
203900690,20141223T000000,395000,4,2,1980,15354,1,0,0,0.5,0.5454545454545454,1980,0,0.6695652173913054,0,98053,1420,12300,262523.9364045684
686530170,20141022T000000,458000,3,2.25,2150,9900,1,0,0,0.5,0.6363636363636364,1450,700,0.6695652173913054,0,98052,2170,9500,501599.3615725134
9264921030,20150406T000000,316000,3,2.5,2550,8170,2,0,0,0.5,0.6363636363636364,2550,0,0.7391304347826093,0,98023,1840,8823,525515.0154782105
3904990260,20140724T000000,545800,4,2.5,1980,4500,2,0,0,0.5,0.6363636363636364,1980,0,0.7739130434782631,0,98029,1770,4595,473706.5739205848
7228501065,20140626T000000,750000,4,2.75,1750,5080,1.5,0,0,0.5,0.6363636363636364,1750,0,0.0260869565217412,0,98122,1700,4572,634033.6709838908
2489200070,20140720T000000,767500,6,3.5,2410,6000,2,0,4,0.5,0.7272727272727273,2220,190,0.13913043478261145,1990,98136,1980,6000,765370.7360785843
1774230180,20140917T000000,696500,5,2.25,3210,61419,1.5,0,0,0.5,0.6363636363636364,3210,0,0.6869565217391305,0,98077,2820,48351,554164.8916060745
1099900020,20141211T000000,368500,5,2.75,2530,7601,1,0,0,0.5,0.5454545454545454,1520,1010,0.8000000000000007,0,98188,2400,7776,453632.20983871404
7234601541,20140728T000000,651000,3,3,2260,1834,2,0,0,0.5,0.6363636363636364,1660,600,0.8869565217391333,0,98122,2260,1834,504537.37488842366
2473002060,20140519T000000,442500,3,1.75,1800,10200,1,0,0,0.5,0.6363636363636364,1800,0,0.5826086956521763,0,98058,2140,10128,454678.13391645526
8670900140,20140729T000000,995000,3,2.25,3200,3800,2,0,0,1,0.7272727272727273,2650,550,0.1217391304347828,0,98102,2400,3900,881002.8603696316
1446401550,20150206T000000,225000,3,1,660,6600,1,0,0,0.75,0.36363636363636365,660,0,0.3478260869565233,0,98168,1320,6600,218247.25333696208
2558660290,20150218T000000,437500,3,2.25,1790,7700,1,0,0,0.75,0.5454545454545454,1340,450,0.6608695652173928,0,98034,1610,7350,330081.8317045103
2789000120,20150424T000000,335000,2,1,1800,8900,1,0,0,0.5,0.4545454545454545,900,900,0.3913043478260896,0,98168,2040,10450,412286.8712669785
3024089057,20150106T000000,282500,4,1,1170,34925,1,0,0,0.75,0.4545454545454545,1170,0,0.3652173913043484,0,98065,1610,28108,273539.93943904334
8835220090,20140807T000000,313500,3,2.25,1440,3488,2,0,0,0.75,0.5454545454545454,1440,0,0.7217391304347842,0,98034,1390,3488,370905.79370564054
6844700975,20150414T000000,529100,2,1,1290,6528,1.5,0,0,0.75,0.5454545454545454,1290,0,0.35652173913043583,0,98115,1670,5712,471864.374594727
7424600020,20141027T000000,620000,4,2.5,1900,9775,1,0,0,1,0.5454545454545454,1900,0,0.5826086956521763,0,98033,1990,10500,375518.7108687661
1226059105,20140827T000000,545000,4,2.25,2390,40510,1,0,0,0.75,0.6363636363636364,2390,0,0.6000000000000014,0,98072,3200,36989,587910.7928370629
7972600450,20141222T000000,328000,4,2.75,1930,3840,1,0,0,0.5,0.5454545454545454,1170,760,0.843478260869567,0,98106,1610,3840,320543.7753093646
1421069208,20141223T000000,379000,3,3.25,2660,17852,2.5,0,0,0.5,0.6363636363636364,2660,0,0.9913043478260875,0,98010,1320,11876,400501.4269805884
7883605695,20141124T000000,350000,3,1.5,1870,9000,1,0,0,0.5,0.5454545454545454,1120,750,0.20000000000000284,0,98108,1850,6000,508136.82371846767
3528000290,20140609T000000,743700,4,2.5,2610,33206,2,0,0,0.5,0.8181818181818182,2610,0,0.7652173913043505,0,98053,2870,28295,742600.1536493036
5379804150,20150211T000000,598800,6,4,4470,17877,3,0,3,0.5,0.7272727272727273,3230,1240,0.9826086956521749,0,98188,1790,18260,781628.2389176053
1328300990,20140805T000000,317000,3,1.75,1530,7650,1,0,0,0.75,0.6363636363636364,1530,0,0.6695652173913054,0,98058,1850,6804,439693.1810270473
318390180,20141029T000000,299000,3,2,1730,6007,1,0,0,0.5,0.6363636363636364,1730,0,0.9043478260869584,0,98030,2000,6245,361125.07119790587
952003480,20141117T000000,445000,4,1,1460,4600,1,0,2,0.5,0.4545454545454545,780,680,0.40000000000000213,0,98126,1560,4600,309243.759968112
7979900145,20150205T000000,385000,3,1,1470,11398,1,0,0,0.5,0.6363636363636364,1470,0,0.43478260869565233,0,98155,1710,11407,447901.36385504383
8635750950,20140607T000000,568500,4,2.5,2460,4200,2,0,0,0.5,0.6363636363636364,2460,0,0.8521739130434796,0,98074,2460,4200,443833.3841536537
1523300180,20140709T000000,321500,1,1,730,1942,1,0,0,0.5,0.5454545454545454,730,0,0.9391304347826086,0,98144,1020,2183,175192.25154481962
7202331050,20140924T000000,550000,3,2.5,2360,4080,2,0,0,0.5,0.5454545454545454,2360,0,0.8956521739130459,0,98053,2290,4080,381446.00297564204
8682280260,20150326T000000,412250,2,2,1300,2983,1,0,0,0.5,0.6363636363636364,1300,0,0.9217391304347835,0,98053,1510,3876,334717.8024756653
2346800005,20150427T000000,543000,3,1.5,1710,8364,2,0,2,0.5,0.5454545454545454,1710,0,0.38260869565217703,0,98136,2430,9040,566643.2699315823
2115720130,20140821T000000,289950,3,2.5,2070,5013,2,0,0,0.5,0.6363636363636364,2070,0,0.756521739130438,0,98023,1670,5013,463269.8443475231
5095600360,20150312T000000,329950,3,1.75,1360,13320,1,0,0,0.75,0.5454545454545454,1360,0,0.7391304347826093,0,98059,1580,13625,301189.3335963962
1442860120,20141205T000000,363000,4,3,2250,12142,2,0,0,0.5,0.6363636363636364,2250,0,0.7478260869565219,0,98058,2300,9003,516090.72213507484
2296700260,20140626T000000,460000,3,2.5,1730,8490,1,0,0,0.5,0.5454545454545454,1210,520,0.6000000000000014,0,98034,1870,7400,377443.22009247163
3996900575,20141007T000000,259950,2,1,770,6542,1,0,0,0.5,0.4545454545454545,770,0,0.41739130434782723,0,98155,1120,8149,250971.27358204615
8861500015,20140520T000000,675000,3,2.25,1990,10260,2,0,0,0.75,0.6363636363636364,1990,0,0.756521739130438,0,98052,1990,10260,481610.14281917206
7849200945,20150401T000000,306500,2,1.75,1310,10200,1,0,0,0.75,0.4545454545454545,1310,0,0.4086956521739147,0,98065,1500,7200,348706.9891815298
2944500420,20141211T000000,300000,4,2.5,2400,7215,2,0,0,0.5,0.6363636363636364,2400,0,0.8000000000000007,0,98023,2220,7760,518970.7879145329
6892510200,20140602T000000,290000,3,2.5,2080,4828,2,0,0,0.5,0.6363636363636364,2080,0,0.8869565217391333,0,98042,2190,4620,499610.11424976744
9324800110,20140728T000000,420000,3,1.75,1720,8102,1,0,0,1,0.4545454545454545,860,860,0.3478260869565233,0,98125,1440,8106,367336.31064054795
9285800345,20140626T000000,320000,2,1,950,5316,1,0,2,0.5,0.5454545454545454,950,0,0.41739130434782723,0,98126,1620,6085,373184.5276389893
2023039045,20141103T000000,295000,2,1,1300,39639,1,0,0,0.75,0.4545454545454545,1300,0,0.5217391304347849,0,98070,1880,98881,283532.363067966
3158500340,20140711T000000,299000,3,2.5,1650,4725,2,0,0,0.5,0.6363636363636364,1650,0,0.9652173913043498,0,98038,2000,4725,406669.76324884075
7941500170,20141202T000000,219000,3,1,970,7790,1,0,0,0.5,0.4545454545454545,970,0,0.5826086956521763,0,98003,1150,8160,182278.1560257778
1214000080,20140626T000000,329950,3,1,1750,7800,1,0,0,0.75,0.5454545454545454,1150,600,0.4869565217391312,0,98166,1750,7560,405237.12839043484
1266200130,20140615T000000,650000,3,1.75,2140,9484,1,0,0,0.5,0.5454545454545454,1290,850,0.46086956521739353,0,98004,1960,9630,431848.2942447563
4270600025,20140513T000000,245000,5,1.75,2020,7902,1,0,0,0.5,0.5454545454545454,1220,800,0.53913043478261,0,98168,2220,8819,457481.80036206293
8902000407,20141217T000000,480000,3,1.75,1740,8528,1,0,0,0.75,0.5454545454545454,1290,450,0.33913043478261073,0,98125,1610,8528,460426.86897475336
65000085,20140708T000000,430000,3,2,1550,6039,1,0,0,1,0.5454545454545454,830,720,0.3652173913043484,0,98126,1330,6042,456676.3275975282
9528104109,20141027T000000,530000,3,2.5,1365,1090,3,0,0,0.5,0.5454545454545454,1315,50,0.8956521739130459,0,98115,1360,1124,311239.02148353617
7570060290,20150304T000000,383000,4,2.5,2050,4953,2,0,0,0.5,0.7272727272727273,2050,0,0.9913043478260875,0,98038,2340,6175,518089.87674008304
2591010180,20140709T000000,379000,3,2.5,1530,2913,2,0,0,0.75,0.5454545454545454,1530,0,0.7478260869565219,0,98033,1370,3783,359809.93359727756
7796450190,20150202T000000,277500,3,2.5,1690,5171,2,0,0,0.5,0.6363636363636364,1690,0,0.8956521739130459,0,98023,2550,5025,474213.82710116025
381000110,20141107T000000,599950,4,1.75,2720,7810,1,0,0,0.5,0.6363636363636364,1510,1210,0.452173913043481,0,98115,2120,7315,569984.3977586019
4022900197,20140808T000000,399000,3,2,1940,16300,1,0,0,0.5,0.5454545454545454,1140,800,0.6782608695652179,0,98155,1940,11250,400900.7902133809
6073200020,20150413T000000,485000,3,1,1020,9835,1,0,0,1,0.5454545454545454,1020,0,0.4782608695652186,0,98006,1210,9622,370937.50333240087
6431000270,20140728T000000,565000,2,1,960,4080,1,0,0,1,0.5454545454545454,960,0,0.09565217391304515,0,98103,1300,4080,438637.8844999739
7986400360,20140717T000000,770000,5,1.5,2160,5000,1.5,0,2,0.75,0.6363636363636364,2160,0,0.2260869565217405,0,98107,1450,4265,599987.8163557895
2741100741,20140604T000000,411715,3,1.75,1840,5101,1,0,0,1,0.5454545454545454,1040,800,0.452173913043481,0,98108,1340,5000,443172.76877415687
1778350270,20140915T000000,665000,3,2.5,2630,10047,2,0,0,0.5,0.7272727272727273,2630,0,0.8347826086956545,0,98027,2640,10620,653670.4710322144
7853230590,20141029T000000,435000,4,2.5,2190,6578,2,0,0,0.5,0.5454545454545454,2190,0,0.9043478260869584,0,98065,2190,5416,367871.864454523
3888100030,20140714T000000,410000,3,2,1270,10227,1,0,0,0.75,0.4545454545454545,1270,0,0.5913043478260889,0,98033,1470,9750,287614.89539207576
5412100240,20141022T000000,340000,4,2.5,2550,7555,2,0,0,0.5,0.6363636363636364,2550,0,0.8782608695652172,0,98001,2550,6800,503753.738845076
461003251,20140801T000000,437000,3,2.25,1130,1221,2,0,0,0.5,0.6363636363636364,1030,100,0.9043478260869584,0,98117,1300,5000,360643.5287502616
2724049146,20150317T000000,420000,3,1,1060,6000,1,0,0,0.5,0.6363636363636364,1060,0,0.4695652173913061,0,98118,1240,7874,422823.4451555156
9552700550,20150421T000000,750000,3,2.5,2360,12987,2,0,0,0.5,0.6363636363636364,2360,0,0.7217391304347842,0,98006,2480,11665,571315.2069154338
4057300180,20140807T000000,310000,3,1.5,1140,3104,2,0,0,0.5,0.5454545454545454,1140,0,0.7652173913043505,0,98029,1150,2981,288554.46489417856
2817210210,20150401T000000,695000,3,2,2632,18743,2,0,3,0.5,0.8181818181818182,2632,0,0.8695652173913047,0,98070,1970,14171,733475.0275226247
9187200285,20140505T000000,823000,6,1.75,2920,5000,2.5,0,0,0.75,0.7272727272727273,2780,140,0.0695652173913075,0,98122,2020,5000,850820.0987678706
8835400290,20150309T000000,752000,4,2.5,2570,8178,1,0,2,0.5,0.6363636363636364,1710,860,0.5304347826086975,0,98118,2050,7500,596884.159727199
1149900050,20150312T000000,717000,4,2.5,2780,7985,2,0,0,0.75,0.8181818181818182,2780,0,0.8000000000000007,0,98029,2650,8094,734164.7394871626
3026079031,20140806T000000,211000,3,1,1410,47916,1,0,0,0.5,0.5454545454545454,1410,0,0.7043478260869591,0,98019,1810,215622,240931.8451803543
226059065,20140903T000000,514000,3,2.25,2260,54014,1,0,0,0.5,0.5454545454545454,1450,810,0.53913043478261,0,98072,2140,44431,483183.3522261803
2571910100,20141029T000000,344000,4,2.5,2100,8501,2,0,0,1,0.5454545454545454,2100,0,0.8086956521739133,0,98022,2130,8560,418198.98820310395
4077800474,20141124T000000,571500,4,1.75,1920,7455,1,0,0,0.75,0.5454545454545454,960,960,0.33913043478261073,1964,98125,1920,7455,505677.3322861939
1053000010,20150421T000000,465000,3,1.5,1280,4720,1,0,0,0.75,0.5454545454545454,850,430,0.35652173913043583,0,98126,1280,4720,435048.32852516655
4388600030,20141103T000000,605000,5,2.25,3220,9603,2,0,0,0.5,0.6363636363636364,3220,0,0.6260869565217391,0,98052,2260,10093,588374.6512336023
1189000205,20150311T000000,400000,2,2.5,1170,1811,2,0,0,0.5,0.6363636363636364,1170,0,0.8782608695652172,0,98122,1250,3146,433074.68008301494
3578400710,20150206T000000,390000,3,2,1010,14183,1,0,0,0.5,0.6363636363636364,1010,0,0.7130434782608717,0,98074,1750,11700,413211.11085367267
120059044,20150217T000000,250000,3,1.75,1628,286355,1,0,0,0.5,0.5454545454545454,1628,0,0.8347826086956545,0,98092,1490,216344,256030.34644002444
5100403754,20140911T000000,420000,3,1,1440,5623,1,0,0,0.75,0.4545454545454545,720,720,0.19130434782608674,0,98115,1280,5623,385344.7283776461
3601200465,20150123T000000,340000,4,2.75,3527,7200,2,0,0,0.5,0.5454545454545454,3527,0,0.913043478260871,0,98198,2490,7200,500059.0250232862
2896600020,20150325T000000,460000,3,1.75,1520,7700,1,0,0,0.5,0.5454545454545454,820,700,0.6000000000000014,0,98034,1420,7674,357646.15036424465
8143000490,20150112T000000,374500,3,1.5,1330,8636,1,0,0,0.75,0.5454545454545454,1330,0,0.5913043478260889,0,98034,1370,7475,313625.946076957
4303200184,20141010T000000,230000,2,1,770,6450,1,0,0,0.75,0.4545454545454545,770,0,0.41739130434782723,0,98106,780,6063,258023.46008657617
3343903647,20141028T000000,436300,3,2,2320,9420,1,0,0,1,0.5454545454545454,2320,0,0.452173913043481,0,98056,2030,9420,471372.7974466617
7853361370,20140502T000000,555000,4,2.5,3310,6500,2,0,0,0.5,0.6363636363636364,3310,0,0.9739130434782624,0,98065,2380,5000,510794.0590666568
7227502075,20150409T000000,410000,4,2.5,2070,6180,2,0,0,0.5,0.6363636363636364,2070,0,0.930434782608696,0,98056,1250,6018,425066.6455537873
9358400080,20140627T000000,550000,4,3.5,4150,16197,2,0,0,0.5,0.8181818181818182,4150,0,0.9217391304347835,0,98003,3618,15210,813389.2628828161
1152000040,20141010T000000,774888,3,2.25,2420,23507,1,0,0,0.75,0.6363636363636364,2420,0,0.6000000000000014,0,98027,2540,22257,578521.7092273815
1021049057,20141008T000000,207000,3,1,1980,18730,1,0,0,0.75,0.5454545454545454,1280,700,0.37391304347826093,0,98001,1356,9450,424561.2425090465
1552520010,20140801T000000,405000,3,2.5,1500,9636,2,0,0,0.5,0.5454545454545454,1500,0,0.8173913043478258,0,98011,1700,9656,326893.5140021117
2124079093,20150112T000000,835000,2,3.25,3570,392475,1,0,0,0.5,0.7272727272727273,2370,1200,0.8521739130434796,0,98024,3190,217800,729898.7892729102
100600860,20150324T000000,237500,3,1.75,1050,7854,1,0,0,0.75,0.5454545454545454,1050,0,0.6521739130434803,0,98023,1360,7668,305133.16544083145
3761100341,20140828T000000,545000,4,1.75,1940,8990,1,0,0,0.75,0.6363636363636364,1560,380,0.4869565217391312,0,98034,2310,11745,535934.2433964328
889000025,20140811T000000,599000,3,1.75,1650,1180,3,0,0,0.5,0.6363636363636364,1650,0,0.9913043478260875,0,98105,1720,1960,433218.8101450784
8576400050,20140509T000000,431000,4,2.25,2170,10500,1,0,2,0.75,0.6363636363636364,1270,900,0.5217391304347849,0,98166,2080,11019,580114.4634064231
